Id	Partida	Solicitud	SP_Activo_Final	Valor_SP_Final	PV_Final	MateriaPrima	Equipo	Local_Timestamp	Time_Stamp	TimeStampDb
23887	NULL	6	SP Receta V221	137	136,974	Toluol	V221	2024-11-27 12:36:00.000	2024-11-27 17:36:00.000	2024-11-27 13:46:08.097
23884	NULL	6	SP Semi R221	5,003755	17,6903667	Toluol	R221	2024-11-27 13:10:00.000	2024-11-27 18:10:00.000	2024-11-27 13:46:08.097
23888	NULL	8	SP Receta V221	137	136,974121	Toluol	V221	2024-11-27 13:31:00.000	2024-11-27 18:31:00.000	2024-11-27 13:46:08.097
24269	10127430	2	SP Semi TK131	2464,09644	1564,60059	Soda	TK131	2024-11-27 19:33:00.000	2024-11-28 00:33:00.000	2024-12-16 11:54:47.097
24341	12345678	2	SP Semi TK221	173,639709	199,658432	Toluol	TK221	2024-11-27 19:34:00.000	2024-11-28 00:34:00.000	2024-12-16 11:54:47.097
24342	10127551	2	SP Semi R221	10,1797476	9,950685	Toluol	R221	2024-11-27 20:25:00.000	2024-11-28 01:25:00.000	2024-12-16 11:54:47.097
24343	12345678	2	SP Receta V221	249,228333	250,885925	Toluol	V221	2024-11-27 20:27:00.000	2024-11-28 01:27:00.000	2024-12-16 11:54:47.097
24344	12345678	4	SP Semi TK221	49,8552246	99,93374	Toluol	TK221	2024-11-27 20:44:00.000	2024-11-28 01:44:00.000	2024-12-16 11:54:47.097
24345	12345678	4	SP Receta V221	136,321213	136,974121	Toluol	V221	2024-11-27 21:01:00.000	2024-11-28 02:01:00.000	2024-12-16 11:54:47.097
24346	10127551	4	SP Receta R221	17,5679626	16,9889221	Toluol	R221	2024-11-27 21:32:00.000	2024-11-28 02:32:00.000	2024-12-16 11:54:47.097
24347	12345678	6	SP Receta V221	60,60072	136,91333	Toluol	V221	2024-11-27 22:06:00.000	2024-11-28 03:06:00.000	2024-12-16 11:54:47.097
24348	10127551	6	SP Receta R221	131,252945	16,6076469	Toluol	R221	2024-11-27 22:36:00.000	2024-11-28 03:36:00.000	2024-12-16 11:54:47.097
24270	10127430	4	SP Semi TK131	904,4196	910,5798	Soda	TK131	2024-11-27 22:44:00.000	2024-11-28 03:44:00.000	2024-12-16 11:54:47.097
24172	12345678	2	SP Receta V221	973,8668	969,771667	Metil	V221	2024-11-27 23:02:00.000	2024-11-28 04:02:00.000	2024-12-16 11:54:47.087
24349	10127551	8	SP Receta R221	84,45587	13,80027	Toluol	R221	2024-11-28 00:30:00.000	2024-11-28 05:30:00.000	2024-12-16 11:54:47.097
24639	10127697	2	SP Receta V141	4588	4590,27441	Vam	V141	2024-11-28 01:00:00.000	2024-11-28 06:00:00.000	2024-12-16 11:54:47.103
23972	10127697	2	SP Receta V141	1379,07849	917,269531	Butil	V141	2024-11-28 01:19:00.000	2024-11-28 06:19:00.000	2024-12-16 11:54:47.087
24106	12345678	2	SP Receta V241	2511,68726	2512,88184	Estireno	V241	2024-11-28 02:27:00.000	2024-11-28 07:27:00.000	2024-12-16 11:54:47.087
23955	12345678	2	SP Receta V241	2826,9917	2825,228	2EHA	V241	2024-11-28 02:46:00.000	2024-11-28 07:46:00.000	2024-12-16 11:54:47.087
24173	12345678	2	SP Receta V241	613,6213	607,8086	Metil	V241	2024-11-28 03:01:00.000	2024-11-28 08:01:00.000	2024-12-16 11:54:47.087
24271	10127430	6	SP Semi TK131	2490,00146	2480,01367	Soda	TK131	2024-11-28 04:52:00.000	2024-11-28 09:52:00.000	2024-12-16 11:54:47.097
24350	10128203	10	SP Semi R221	329,5476	329,9458	Toluol	R221	2024-11-28 06:07:00.000	2024-11-28 11:07:00.000	2024-12-16 11:54:47.097
24351	10128203	12	SP Receta R221	2039,514	2043,63562	Toluol	R221	2024-11-28 06:38:00.000	2024-11-28 11:38:00.000	2024-12-16 11:54:47.097
24352	12345678	6	SP Semi TK221	279,89798	3,108738	Toluol	TK221	2024-11-28 08:10:00.000	2024-11-28 13:10:00.000	2024-12-16 11:54:47.097
24640	10127697	4	SP Receta V141	4588	4588,704	Vam	V141	2024-11-28 08:15:00.000	2024-11-28 13:15:00.000	2024-12-16 11:54:47.103
24353	12345678	8	SP Semi TK221	279,065674	279,9274	Toluol	TK221	2024-11-28 08:16:00.000	2024-11-28 13:16:00.000	2024-12-16 11:54:47.097
23973	10127697	4	SP Receta V141	1577,30212	917,6621	Butil	V141	2024-11-28 08:34:00.000	2024-11-28 13:34:00.000	2024-12-16 11:54:47.087
24354	12345678	8	SP Receta V221	250,459854	250,885864	Toluol	V221	2024-11-28 10:22:00.000	2024-11-28 15:22:00.000	2024-12-16 11:54:47.097
24272	10127430	8	SP Semi TK131	2495,28857	1261,34558	Soda	TK131	2024-11-28 10:53:00.000	2024-11-28 15:53:00.000	2024-12-16 11:54:47.097
24355	10128203	14	SP Semi R221	4,111971	2,72625923	Toluol	R221	2024-11-28 11:07:00.000	2024-11-28 16:07:00.000	2024-12-16 11:54:47.097
24356	12345678	10	SP Receta V221	136,7555	136,974121	Toluol	V221	2024-11-28 11:08:00.000	2024-11-28 16:08:00.000	2024-12-16 11:54:47.097
24357	10128203	16	SP Receta R221	9,996016	9,687316	Toluol	R221	2024-11-28 11:21:00.000	2024-11-28 16:21:00.000	2024-12-16 11:54:47.097
24358	10128203	18	SP Semi R221	15,9400139	17,9279327	Toluol	R221	2024-11-28 11:29:00.000	2024-11-28 16:29:00.000	2024-12-16 11:54:47.097
24359	12345678	12	SP Receta V221	77,94782	136,913208	Toluol	V221	2024-11-28 11:50:00.000	2024-11-28 16:50:00.000	2024-12-16 11:54:47.097
24107	12345678	4	SP Receta V241	2533,159	2512,931	Estireno	V241	2024-11-28 12:11:00.000	2024-11-28 17:11:00.000	2024-12-16 11:54:47.087
23956	12345678	4	SP Receta V241	2805,576	2826,13013	2EHA	V241	2024-11-28 12:30:00.000	2024-11-28 17:30:00.000	2024-12-16 11:54:47.087
24174	12345678	4	SP Receta V241	819,6884	607,579	Metil	V241	2024-11-28 12:45:00.000	2024-11-28 17:45:00.000	2024-12-16 11:54:47.087
24175	12345678	4	SP Receta V221	974,049	967,033447	Metil	V221	2024-11-28 12:50:00.000	2024-11-28 17:50:00.000	2024-12-16 11:54:47.087
24273	10127430	10	SP Semi TK131	1228,9646	1230,01733	Soda	TK131	2024-11-28 13:06:00.000	2024-11-28 18:06:00.000	2024-12-16 11:54:47.097
24641	10127697	6	SP Receta V141	4588	4589,68555	Vam	V141	2024-11-28 15:16:00.000	2024-11-28 20:16:00.000	2024-12-16 11:54:47.103
23974	10127697	6	SP Receta V141	1773,19922	917,6621	Butil	V141	2024-11-28 15:36:00.000	2024-11-28 20:36:00.000	2024-12-16 11:54:47.087
24360	10128203	20	SP Semi R221	598,2038	599,431946	Toluol	R221	2024-11-28 17:49:00.000	2024-11-28 22:49:00.000	2024-12-16 11:54:47.097
24274	10127078	2	SP Receta R131	808,5721	793,010254	Soda	R131	2024-11-28 17:50:00.000	2024-11-28 22:50:00.000	2024-12-16 11:54:47.097
24361	10128203	22	SP Receta R221	2037,13647	2043,81909	Toluol	R221	2024-11-28 18:51:00.000	2024-11-28 23:51:00.000	2024-12-16 11:54:47.097
24362	12345678	14	SP Receta V221	248,391418	250,703369	Toluol	V221	2024-11-28 22:28:00.000	2024-11-29 03:28:00.000	2024-12-16 11:54:47.097
24363	12345678	16	SP Receta V221	136,7534	136,913208	Toluol	V221	2024-11-28 23:01:00.000	2024-11-29 04:01:00.000	2024-12-16 11:54:47.097
24364	10128205	24	SP Semi R221	20,33382	17,91492	Toluol	R221	2024-11-28 23:18:00.000	2024-11-29 04:18:00.000	2024-12-16 11:54:47.097
24642	10127697	8	SP Receta V141	4588	4591,256	Vam	V141	2024-11-28 23:30:00.000	2024-11-29 04:30:00.000	2024-12-16 11:54:47.103
24365	10128205	26	SP Receta R221	16,9981728	16,9962654	Toluol	R221	2024-11-28 23:41:00.000	2024-11-29 04:41:00.000	2024-12-16 11:54:47.097
23975	10127697	8	SP Receta V141	2003,06409	918,643555	Butil	V141	2024-11-28 23:49:00.000	2024-11-29 04:49:00.000	2024-12-16 11:54:47.087
24366	10128205	28	SP Semi R221	88,05085	17,5337982	Toluol	R221	2024-11-28 23:50:00.000	2024-11-29 04:50:00.000	2024-12-16 11:54:47.097
24108	12345678	6	SP Receta V241	2558,96924	2512,57031	Estireno	V241	2024-11-28 23:53:00.000	2024-11-29 04:53:00.000	2024-12-16 11:54:47.087
24367	12345678	18	SP Receta V221	61,8316536	136,609009	Toluol	V221	2024-11-29 00:04:00.000	2024-11-29 05:04:00.000	2024-12-16 11:54:47.097
23957	12345678	6	SP Receta V241	2779,833	2825,515	2EHA	V241	2024-11-29 00:12:00.000	2024-11-29 05:12:00.000	2024-12-16 11:54:47.087
24176	12345678	6	SP Receta V241	1067,39233	608,710632	Metil	V241	2024-11-29 00:27:00.000	2024-11-29 05:27:00.000	2024-12-16 11:54:47.087
24368	10128205	30	SP Receta R221	12,339282	16,9764748	Toluol	R221	2024-11-29 00:34:00.000	2024-11-29 05:34:00.000	2024-12-16 11:54:47.097
24177	12345678	6	SP Receta V221	973,4164	968,3721	Metil	V221	2024-11-29 01:11:00.000	2024-11-29 06:11:00.000	2024-12-16 11:54:47.087
24275	10127078	4	SP Receta R131	928,859	793,0032	Soda	R131	2024-11-29 02:56:00.000	2024-11-29 07:56:00.000	2024-12-16 11:54:47.097
24369	10128205	32	SP Semi R221	497,861084	499,912659	Toluol	R221	2024-11-29 03:06:00.000	2024-11-29 08:06:00.000	2024-12-16 11:54:47.097
24370	10128205	34	SP Receta R221	2037,072	2043,8772	Toluol	R221	2024-11-29 04:10:00.000	2024-11-29 09:10:00.000	2024-12-16 11:54:47.097
24276	10127430	12	SP Semi TK131	1029,47473	1030,0083	Soda	TK131	2024-11-29 05:11:00.000	2024-11-29 10:11:00.000	2024-12-16 11:54:47.097
24643	10127697	10	SP Receta V141	4588	4589,293	Vam	V141	2024-11-29 05:31:00.000	2024-11-29 10:31:00.000	2024-12-16 11:54:47.103
24371	12345678	10	SP Semi TK221	72,14701	99,93708	Toluol	TK221	2024-11-29 05:48:00.000	2024-11-29 10:48:00.000	2024-12-16 11:54:47.097
23976	10127697	10	SP Receta V141	2171,04248	918,251	Butil	V141	2024-11-29 05:50:00.000	2024-11-29 10:50:00.000	2024-12-16 11:54:47.087
24109	12345678	8	SP Receta V241	2576,28638	2512,41431	Estireno	V241	2024-11-29 07:43:00.000	2024-11-29 12:43:00.000	2024-12-16 11:54:47.087
24372	12345678	20	SP Receta V221	250,788	250,39917	Toluol	V221	2024-11-29 07:49:00.000	2024-11-29 12:49:00.000	2024-12-16 11:54:47.097
23958	12345678	8	SP Receta V241	2762,561	2824,80151	2EHA	V241	2024-11-29 08:03:00.000	2024-11-29 13:03:00.000	2024-12-16 11:54:47.087
24373	10128206	36	SP Semi R221	14,1066923	17,5271168	Toluol	R221	2024-11-29 08:05:00.000	2024-11-29 13:05:00.000	2024-12-16 11:54:47.097
24178	12345678	8	SP Receta V241	1233,58691	607,7102	Metil	V241	2024-11-29 08:18:00.000	2024-11-29 13:18:00.000	2024-12-16 11:54:47.087
24374	12345678	22	SP Receta V221	136,884125	136,8523	Toluol	V221	2024-11-29 08:43:00.000	2024-11-29 13:43:00.000	2024-12-16 11:54:47.097
24375	12345678	24	SP Receta V221	90,32356	136,974121	Toluol	V221	2024-11-29 09:15:00.000	2024-11-29 14:15:00.000	2024-12-16 11:54:47.097
24376	10128206	38	SP Semi R221	16,9585972	17,8961334	Toluol	R221	2024-11-29 09:18:00.000	2024-11-29 14:18:00.000	2024-12-16 11:54:47.097
24179	12345678	8	SP Receta V221	973,883362	967,3985	Metil	V221	2024-11-29 10:18:00.000	2024-11-29 15:18:00.000	2024-12-16 11:54:47.087
24277	10127078	6	SP Receta R131	1049,80688	793,0009	Soda	R131	2024-11-29 12:05:00.000	2024-11-29 17:05:00.000	2024-12-16 11:54:47.097
24377	10128206	40	SP Receta R221	562,1599	569,9159	Toluol	R221	2024-11-29 12:54:00.000	2024-11-29 17:54:00.000	2024-12-16 11:54:47.097
24278	10127430	14	SP Semi TK131	741,767456	1030,00928	Soda	TK131	2024-11-29 13:17:00.000	2024-11-29 18:17:00.000	2024-12-16 11:54:47.097
24378	10128206	42	SP Receta R221	2043,25623	2043,92908	Toluol	R221	2024-11-29 13:40:00.000	2024-11-29 18:40:00.000	2024-12-16 11:54:47.097
24159	12345678	2	SP Receta D122	745	749,5489	Ethil	D122	2024-11-29 15:39:00.000	2024-11-29 20:39:00.000	2024-12-16 11:54:47.087
24180	12345678	2	SP Receta D122	530,76886	537,5265	Metil	D122	2024-11-29 15:45:00.000	2024-11-29 20:45:00.000	2024-12-16 11:54:47.087
24379	12345678	26	SP Receta V221	250,8744	250,946716	Toluol	V221	2024-11-29 17:20:00.000	2024-11-29 22:20:00.000	2024-12-16 11:54:47.097
24380	10128206	44	SP Semi R221	15,5686483	14,646534	Toluol	R221	2024-11-29 17:28:00.000	2024-11-29 22:28:00.000	2024-12-16 11:54:47.097
24381	12345678	28	SP Receta V221	136,0411	136,6698	Toluol	V221	2024-11-29 17:55:00.000	2024-11-29 22:55:00.000	2024-12-16 11:54:47.097
24382	10128206	46	SP Semi R221	107,059616	14,9756231	Toluol	R221	2024-11-29 18:29:00.000	2024-11-29 23:29:00.000	2024-12-16 11:54:47.097
24383	12345678	30	SP Receta V221	72,06344	136,974121	Toluol	V221	2024-11-29 18:49:00.000	2024-11-29 23:49:00.000	2024-12-16 11:54:47.097
24181	12345678	10	SP Receta V221	974,918457	967,520264	Metil	V221	2024-11-29 19:52:00.000	2024-11-30 00:52:00.000	2024-12-16 11:54:47.087
24110	10127697	2	SP Receta V141	2349,28	2350,982	Estireno	V141	2024-11-29 19:53:00.000	2024-11-30 00:53:00.000	2024-12-16 11:54:47.087
23977	10127697	12	SP Receta V141	2567,36	2569,062	Butil	V141	2024-11-29 20:11:00.000	2024-11-30 01:11:00.000	2024-12-16 11:54:47.087
24384	10128206	48	SP Receta R221	39,81226	7,153945	Toluol	R221	2024-11-29 21:21:00.000	2024-11-30 02:21:00.000	2024-12-16 11:54:47.097
24279	10127078	8	SP Receta R131	1176,70288	793,01416	Soda	R131	2024-11-29 21:41:00.000	2024-11-30 02:41:00.000	2024-12-16 11:54:47.097
24644	12345678	2	SP Receta V241	5437,00635	9,2578	Vam	V241	2024-11-29 22:48:00.000	2024-11-30 03:48:00.000	2024-12-16 11:54:47.103
24645	12345678	4	SP Receta V241	5437,11963	0	Vam	V241	2024-11-29 23:06:00.000	2024-11-30 04:06:00.000	2024-12-16 11:54:47.103
24646	12345678	6	SP Receta V241	5437,15332	0	Vam	V241	2024-11-29 23:15:00.000	2024-11-30 04:15:00.000	2024-12-16 11:54:47.103
23978	12345678	2	SP Receta D122	740,46	746,658569	Butil	D122	2024-11-29 23:20:00.000	2024-11-30 04:20:00.000	2024-12-16 11:54:47.087
23959	12345678	2	SP Receta D122	310,82	321,398438	2EHA	D122	2024-11-29 23:26:00.000	2024-11-30 04:26:00.000	2024-12-16 11:54:47.087
24182	12345678	4	SP Receta D122	282,39	290,103882	Metil	D122	2024-11-29 23:28:00.000	2024-11-30 04:28:00.000	2024-12-16 11:54:47.087
24647	12345678	8	SP Receta V241	5437,36768	5425,25146	Vam	V241	2024-11-29 23:30:00.000	2024-11-30 04:30:00.000	2024-12-16 11:54:47.103
24280	10127430	16	SP Semi TK131	378,285461	1030,00635	Soda	TK131	2024-11-29 23:31:00.000	2024-11-30 04:31:00.000	2024-12-16 11:54:47.097
24385	10128206	50	SP Semi R221	549,4378	569,991	Toluol	R221	2024-11-29 23:38:00.000	2024-11-30 04:38:00.000	2024-12-16 11:54:47.097
23979	12345678	2	SP Receta V241	1634,962	1629,84021	Butil	V241	2024-11-29 23:54:00.000	2024-11-30 04:54:00.000	2024-12-16 11:54:47.087
24386	10128206	52	SP Receta R221	2043,07654	2043,99182	Toluol	R221	2024-11-30 00:18:00.000	2024-11-30 05:18:00.000	2024-12-16 11:54:47.097
24387	12345678	32	SP Receta V221	250,4098	250,4599	Toluol	V221	2024-11-30 03:58:00.000	2024-11-30 08:58:00.000	2024-12-16 11:54:47.097
24111	10127697	4	SP Receta V141	2349,28	2351,96362	Estireno	V141	2024-11-30 04:28:00.000	2024-11-30 09:28:00.000	2024-12-16 11:54:47.087
24388	12345678	34	SP Receta V221	136,124969	136,852417	Toluol	V221	2024-11-30 04:45:00.000	2024-11-30 09:45:00.000	2024-12-16 11:54:47.097
23980	10127697	14	SP Receta V141	2567,36	2569,25781	Butil	V141	2024-11-30 04:47:00.000	2024-11-30 09:47:00.000	2024-12-16 11:54:47.087
24389	10128206	54	SP Semi R221	8,090052	7,94711	Toluol	R221	2024-11-30 05:19:00.000	2024-11-30 10:19:00.000	2024-12-16 11:54:47.097
24390	12345678	36	SP Receta V221	83,3935852	136,974121	Toluol	V221	2024-11-30 05:35:00.000	2024-11-30 10:35:00.000	2024-12-16 11:54:47.097
24183	12345678	12	SP Receta V221	975	968,372131	Metil	V221	2024-11-30 06:55:00.000	2024-11-30 11:55:00.000	2024-12-16 11:54:47.087
24281	10127078	10	SP Receta R131	1287,87	1287,87781	Soda	R131	2024-11-30 07:16:00.000	2024-11-30 12:16:00.000	2024-12-16 11:54:47.097
24391	10128208	56	SP Receta R221	523,1724	569,5136	Toluol	R221	2024-11-30 08:26:00.000	2024-11-30 13:26:00.000	2024-12-16 11:54:47.097
24282	10127430	18	SP Semi TK131	53,87484	1029,53723	Soda	TK131	2024-11-30 08:39:00.000	2024-11-30 13:39:00.000	2024-12-16 11:54:47.097
24392	10128208	58	SP Receta R221	2044	2043,86	Toluol	R221	2024-11-30 08:57:00.000	2024-11-30 13:57:00.000	2024-12-16 11:54:47.097
24648	12345678	10	SP Receta V241	5441,63672	5425,53	Vam	V241	2024-11-30 12:08:00.000	2024-11-30 17:08:00.000	2024-12-16 11:54:47.103
23981	12345678	4	SP Receta V241	1780,64038	1628,602	Butil	V241	2024-11-30 12:30:00.000	2024-11-30 17:30:00.000	2024-12-16 11:54:47.087
24393	12345678	38	SP Receta V221	248,9658	250,885986	Toluol	V221	2024-11-30 12:45:00.000	2024-11-30 17:45:00.000	2024-12-16 11:54:47.097
24394	10128208	60	SP Semi R221	2,9914372	9,980355	Toluol	R221	2024-11-30 13:18:00.000	2024-11-30 18:18:00.000	2024-12-16 11:54:47.097
24395	12345678	40	SP Receta V221	135,879089	136,608887	Toluol	V221	2024-11-30 13:20:00.000	2024-11-30 18:20:00.000	2024-12-16 11:54:47.097
24112	10127697	6	SP Receta V141	2349,28	2351,76733	Estireno	V141	2024-11-30 13:34:00.000	2024-11-30 18:34:00.000	2024-12-16 11:54:47.087
23982	10127697	16	SP Receta V141	2567,36	2568,47266	Butil	V141	2024-11-30 13:52:00.000	2024-11-30 18:52:00.000	2024-12-16 11:54:47.087
24396	12345678	42	SP Receta V221	62,8747749	136,913208	Toluol	V221	2024-11-30 14:18:00.000	2024-11-30 19:18:00.000	2024-12-16 11:54:47.097
24397	10128208	62	SP Receta R221	164,059662	9,531811	Toluol	R221	2024-11-30 14:47:00.000	2024-11-30 19:47:00.000	2024-12-16 11:54:47.097
24184	12345678	14	SP Receta V221	973,3076	966,6074	Metil	V221	2024-11-30 15:13:00.000	2024-11-30 20:13:00.000	2024-12-16 11:54:47.087
24398	10128208	64	SP Receta R221	527,4368	529,965637	Toluol	R221	2024-11-30 16:53:00.000	2024-11-30 21:53:00.000	2024-12-16 11:54:47.097
24283	10127430	20	SP Semi TK131	650,21	650,013062	Soda	TK131	2024-11-30 17:16:00.000	2024-11-30 22:16:00.000	2024-12-16 11:54:47.097
24649	12345678	12	SP Receta V241	5443,573	5425,55469	Vam	V241	2024-11-30 17:50:00.000	2024-11-30 22:50:00.000	2024-12-16 11:54:47.103
24399	10128208	66	SP Receta R221	2040,35144	2043,82349	Toluol	R221	2024-11-30 17:51:00.000	2024-11-30 22:51:00.000	2024-12-16 11:54:47.097
23983	12345678	6	SP Receta V241	1846,73523	1627,72461	Butil	V241	2024-11-30 18:13:00.000	2024-11-30 23:13:00.000	2024-12-16 11:54:47.087
24400	12345678	44	SP Receta V221	250,2076	250,4599	Toluol	V221	2024-11-30 21:24:00.000	2024-12-01 02:24:00.000	2024-12-16 11:54:47.097
24401	12345678	46	SP Receta V221	136,434265	136,91333	Toluol	V221	2024-11-30 22:13:00.000	2024-12-01 03:13:00.000	2024-12-16 11:54:47.097
24113	10127697	8	SP Receta V141	2349,28	2350,39331	Estireno	V141	2024-11-30 22:13:00.000	2024-12-01 03:13:00.000	2024-12-16 11:54:47.087
24402	10128208	68	SP Semi R221	18,1634769	17,9974155	Toluol	R221	2024-11-30 22:19:00.000	2024-12-01 03:19:00.000	2024-12-16 11:54:47.097
24403	10128208	70	SP Receta R221	11,07282	9,97839451	Toluol	R221	2024-11-30 22:30:00.000	2024-12-01 03:30:00.000	2024-12-16 11:54:47.097
23984	10127697	18	SP Receta V141	2567,36	2570,23926	Butil	V141	2024-11-30 22:32:00.000	2024-12-01 03:32:00.000	2024-12-16 11:54:47.087
24404	12345678	48	SP Receta V221	82,06816	136,974121	Toluol	V221	2024-11-30 22:54:00.000	2024-12-01 03:54:00.000	2024-12-16 11:54:47.097
24405	10128208	72	SP Receta R221	194,80249	9,985399	Toluol	R221	2024-11-30 23:32:00.000	2024-12-01 04:32:00.000	2024-12-16 11:54:47.097
24185	12345678	16	SP Receta V221	973,5956	968,067932	Metil	V221	2024-11-30 23:57:00.000	2024-12-01 04:57:00.000	2024-12-16 11:54:47.087
24650	12345678	14	SP Receta V241	5445,66846	5423,7915	Vam	V241	2024-12-01 00:01:00.000	2024-12-01 05:01:00.000	2024-12-16 11:54:47.103
23985	12345678	8	SP Receta V241	1918,22546	1626,28955	Butil	V241	2024-12-01 00:24:00.000	2024-12-01 05:24:00.000	2024-12-16 11:54:47.087
24406	10128208	74	SP Semi R221	529,506958	529,9104	Toluol	R221	2024-12-01 03:05:00.000	2024-12-01 08:05:00.000	2024-12-16 11:54:47.097
24407	10128208	76	SP Receta R221	2040,14319	2043,96265	Toluol	R221	2024-12-01 03:59:00.000	2024-12-01 08:59:00.000	2024-12-16 11:54:47.097
24651	12345678	16	SP Receta V241	5447,74072	5426,366	Vam	V241	2024-12-01 06:08:00.000	2024-12-01 11:08:00.000	2024-12-16 11:54:47.103
23986	12345678	10	SP Receta V241	1988,945	1628,32324	Butil	V241	2024-12-01 06:31:00.000	2024-12-01 11:31:00.000	2024-12-16 11:54:47.087
24114	10127697	10	SP Receta V141	2349,28	2354,122	Estireno	V141	2024-12-01 06:55:00.000	2024-12-01 11:55:00.000	2024-12-16 11:54:47.087
23987	10127697	20	SP Receta V141	2567,36	2570,43652	Butil	V141	2024-12-01 07:14:00.000	2024-12-01 12:14:00.000	2024-12-16 11:54:47.087
24408	10128208	78	SP Semi R221	17,9909153	17,9592724	Toluol	R221	2024-12-01 07:27:00.000	2024-12-01 12:27:00.000	2024-12-16 11:54:47.097
24409	12345678	50	SP Receta V221	250,738312	250,642456	Toluol	V221	2024-12-01 07:37:00.000	2024-12-01 12:37:00.000	2024-12-16 11:54:47.097
24410	12345678	52	SP Receta V221	136,823776	136,913208	Toluol	V221	2024-12-01 08:16:00.000	2024-12-01 13:16:00.000	2024-12-16 11:54:47.097
24411	12345678	54	SP Receta V221	69,37775	136,852417	Toluol	V221	2024-12-01 09:09:00.000	2024-12-01 14:09:00.000	2024-12-16 11:54:47.097
24186	12345678	18	SP Receta V221	973,104	968,9807	Metil	V221	2024-12-01 10:12:00.000	2024-12-01 15:12:00.000	2024-12-16 11:54:47.087
24412	10128208	80	SP Receta R221	508,5224	529,8891	Toluol	R221	2024-12-01 11:31:00.000	2024-12-01 16:31:00.000	2024-12-16 11:54:47.097
24413	10128208	82	SP Receta R221	2042,2323	2043,97656	Toluol	R221	2024-12-01 12:10:00.000	2024-12-01 17:10:00.000	2024-12-16 11:54:47.097
24652	12345678	18	SP Receta V241	5449,2793	5437,71533	Vam	V241	2024-12-01 13:11:00.000	2024-12-01 18:11:00.000	2024-12-16 11:54:47.103
23988	12345678	12	SP Receta V241	2070,45557	1628,79065	Butil	V241	2024-12-01 13:34:00.000	2024-12-01 18:34:00.000	2024-12-16 11:54:47.087
24115	10127697	12	SP Receta V141	2349,28	2352,74854	Estireno	V141	2024-12-01 15:00:00.000	2024-12-01 20:00:00.000	2024-12-16 11:54:47.087
23989	10127697	22	SP Receta V141	2567,36	2570,4353	Butil	V141	2024-12-01 15:19:00.000	2024-12-01 20:19:00.000	2024-12-16 11:54:47.087
24414	12345678	56	SP Receta V221	249,27861	250,5816	Toluol	V221	2024-12-01 15:47:00.000	2024-12-01 20:47:00.000	2024-12-16 11:54:47.097
24415	10128208	84	SP Semi R221	15,00095	14,5962	Toluol	R221	2024-12-01 16:03:00.000	2024-12-01 21:03:00.000	2024-12-16 11:54:47.097
24416	12345678	58	SP Receta V221	136,404617	136,5481	Toluol	V221	2024-12-01 16:30:00.000	2024-12-01 21:30:00.000	2024-12-16 11:54:47.097
24417	10128208	86	SP Semi R221	15,3595667	14,7007866	Toluol	R221	2024-12-01 17:04:00.000	2024-12-01 22:04:00.000	2024-12-16 11:54:47.097
24418	12345678	60	SP Receta V221	75,52071	136,91333	Toluol	V221	2024-12-01 17:24:00.000	2024-12-01 22:24:00.000	2024-12-16 11:54:47.097
24187	12345678	20	SP Receta V221	973,3731	966,9117	Metil	V221	2024-12-01 18:32:00.000	2024-12-01 23:32:00.000	2024-12-16 11:54:47.087
24653	12345678	20	SP Receta V241	5141,7	5437,871	Vam	V241	2024-12-01 19:23:00.000	2024-12-02 00:23:00.000	2024-12-16 11:54:47.103
23990	12345678	14	SP Receta V241	2142,13843	1626,019	Butil	V241	2024-12-01 19:46:00.000	2024-12-02 00:46:00.000	2024-12-16 11:54:47.087
24419	10128208	88	SP Receta R221	528,1724	529,8823	Toluol	R221	2024-12-01 20:02:00.000	2024-12-02 01:02:00.000	2024-12-16 11:54:47.097
24420	10128208	90	SP Receta R221	2041,53784	2043,8894	Toluol	R221	2024-12-01 20:51:00.000	2024-12-02 01:51:00.000	2024-12-16 11:54:47.097
24116	10127697	14	SP Receta V141	2349,28	2353,534	Estireno	V141	2024-12-01 23:11:00.000	2024-12-02 04:11:00.000	2024-12-16 11:54:47.087
